BusinessNum,PerformAgent,MergedText
1060805773,동신대학교,EQU 산업용가속기 이용 생물연구센터 1410039533.0 2.01e+19 NFEC-2007-10-013882 2004.0 2004.0 38 산업자원부 2.30E+15 지역협력연구센터육성 7001698 20000.0 BT분야 20000.0 <비전Ⅱ. 건강한 생명사회 지향> 분야 D 생명과학 nan nan nan nan
1060805773,(주)창성인천지점,EQU 폐실리콘 등을 이용한 ESS용 LIB의 저가 금속/탄소 융합 전구체 및 음극소재 개발 1415141519.0 2.02e+19 NFEC-2016-11-212673 2016.0 2015.0 P21 산업통상자원부 U10146 에너지수요관리핵심기술개발(에특)(R&D) ZD00240 50211.0 에너지소재 기술 20108.0 고효율 전지 기술 EF0403 대용량 전력수송/저장기술 EF0408 전력용 신소재 기술 EF9999 달리 분류되지 않는 에너지/자원
6178100336,주식회사 쏘우웨이브,EQU 비면허대역 원거리 기가비트급 무선 백홀 시스템 개발 1711039604.0 2.02e+19 NFEC-2017-07-238893 2016.0 2016.0 P12 미래창조과학부 1.40E+18 방송통신산업기술개발(R&D) ACM3907 10211.0 4세대 이동통신 10201.0 차세대 유무선 통신네트워크 기술(5G) EE0602 이동통신 시스템 nan nan nan nan
1108103006,(주)디유넷,EQU 2D/3D 기반 분산형 LMS 개발 1415082372.0 2.01e+19 NFEC-2009-10-075871 2007.0 2007.0 38 산업자원부 2.01E+13 산업기술개발(성장동력기술개발) ZA18903 10316.0 기타 정보처리시스템 및 S/W 기술 11400.0 소프트웨어 표준화 및 설계와 재이용 기술 J3 정보 nan 소프트웨어 nan nan
1108103006,(주)디유넷,EQU u-지능형 Robot을 활용한 성장단계별 맞춤형 외국어 학습 시스템 개발 1415096714.0 2.01e+19 NFEC-2011-01-133117 2009.0 2009.0 N38 지식경제부 U10016 지식서비스산업원천기술개발(R&D) ZA18903 10313.0 전자상거래 기술 41200.0 지능형 생산시스템 기술 L02 소프트웨어 nan nan nan nan
1418108198,(주)아이렉스넷,EQU 해외사업 활성화를 위한 스마트 물관리(SWMI)기반의 통합플랫폼 개발 1425114817.0 2.02e+19 NFEC-2018-08-245436 2018.0 2017.0 P73 중소벤처기업부 S2031 구매조건부신제품개발사업 ACI7637 10315.0 정보검색 및 DB기술 10506.0 생산시스템 생산성 향상 기술 EE0203 System Integration nan nan nan nan
2152106282,(주)한국전력기술,EQU 고기능 암모니아계 탈질 나노촉매 기술 1350002590.0 2.01e+19 NFEC-2011-01-140978 2003.0 2003.0 21 과학기술부 2.00E+15 21C프론티어연구개발사업 ZC82227 30000.0 NT분야 30000.0 <비전Ⅲ. 환경/에너지 프론티어 진흥> N 환경 nan nan nan nan
2152106282,청주대학교,EQU 정보통신연구센터 1410055190.0 2.01e+19 NFEC-2007-12-048603 2006.0 2006.0 38 산업자원부 2.30E+15 지역기술혁신거점구축(균특) 7002200 10211.0 4세대 이동통신 10200.0 초고속 무선 멀티미디어/4G이동통신기술 K6 통신 nan 정보통신단말 nan nan
2152106282,(주)엘엠에스(구.엘지에스),EQU 액정 폴리머 코팅 기술을 이용한 블루레이 광픽업용 편광제어부품 개발 1425051366.0 2.01e+19 NFEC-2011-02-141650 2009.0 2008.0 N30 중소기업청 2.01E+15 기업협동형기술개발 ABW9469 10114.0 고밀도 정보저장장치 기술 10700.0 고성능 정보처리·저장 장치 기술 I3 전기·전자 nan 전자요소기술 nan nan
2152106282,자동차부품연구원,EQU Micro-모빌리티 핵심부품 연구기반 구축 1415145042.0 2.02e+19 NFEC-2016-03-208556 2015.0 2015.0 P21 산업통상자원부 2.11E+22 디자인융합Micro-모빌리티신산업생태계구축사업 ZD03209 60213.0 제품디자인기술 10504.0 환경친화 자동차 기술 EA0909 시스템제어/통합기술 EI0103 교통계획 nan nan
2152106282,한국전자통신연구원,EQU 40Gb/s급 시분할다중 광전송 시스템 1440001048.0 201000000000.0 NFEC-2005-12-043670 2005.0 2005.0 20 정보통신부 2.40E+15 IT전략기술개발(기금) ZC89719 10000.0 IT분야 10000.0 <비전Ⅰ. 정보-지식-지능화 사회 구현> 분야 K 통신 nan nan nan nan
2152106282,충북테크노파크,EQU 차세대 반도체 임베디드 시스템 기술개발지원센터 1415106647.0 2.01e+19 NFEC-2010-12-129373 2008.0 2009.0 N38 지식경제부 200907433530305A 지역전략산업육성 ABQ2354 10112.0 집적회로기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L02 소프트웨어 nan nan nan nan
2152106282,충주대학교,EQU 친환경 에너지 부품소재 지역혁신센터 1415104858.0 2.01e+19 NFEC-2013-02-175429 2009.0 2009.0 N38 지식경제부 200807432510301A 지역혁신센터조성사업(RIC) 7003013 50211.0 에너지소재 기술 31300.0 에너지 소재기술 C01 물리화학 M06 신재생에너지 nan nan
2152106282,한국기계연구원,EQU 레이저가공기술산업화지원센터구축 1415131442.0 2.01e+19 NFEC-2014-10-192543 2014.0 2013.0 P21 산업통상자원부 571352353 산업기술 거점기관 지원사업 B350011 10115.0 기타 정보통신 부품기술 41400.0 초정밀 가공시스템기술 EA02 생산기반기술 nan nan nan nan
2152106282,(주)상아프론테크,EQU 컬러 레이저 프린터용 전사벨트 개발 1415117190.0 2.01e+19 NFEC-2013-04-178179 2011.0 2011.0 N38 지식경제부 W00182 우수제조기술연구센터(ATC) ZA29071 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 41900.0 고기능 고분자 소재 기술 K05 전기전자부품 C05 고분자화학 nan nan
2152106282,(주)이노와이어리스,EQU 차세대 이동통신 서비스를 위한 다양한 셀구축 환경에 적용이 가능한 초소형 RF 단위모듈 기반 다중대역(Multi-Band) 다중모드(Multi-RAT) 기지국용 RU(Radio Unit)개발 1415123009.0 2.01e+19 NFEC-2013-02-174955 2012.0 2012.0 N38 지식경제부 U60009 차세대통신네트워크산업원천기술개발 ZA51172 10211.0 4세대 이동통신 10200.0 초고속 무선 멀티미디어/4G이동통신기술 L0602 이동통신 시스템 nan nan nan nan
2152106282,한국천문연구원,EQU 대형광학망원경 개발 1711008639.0 2.01e+19 NFEC-2014-01-185275 2013.0 2013.0 P12 미래창조과학부 5.31E+22 한국천문연구원연구운영비지원 B090041 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 ND12 천문학 nan nan nan nan
2152106282,한국전자통신연구원,EQU 튜너블 테라헤르츠 트랜시버 기술 개발 1415127478.0 201000000000.0 NFEC-2005-12-024100 2005.0 2012.0 N38 지식경제부 200807420520401A 한국전자통신연구원연구운영비지원 ZC89719 30115.0 기타 나노소자 및 시스템기술 10400.0 반도체·나노 신소자 기술 K99 기타 전기/전자 nan nan nan nan
2152106282,대구가톨릭대학교,EQU 해양바이오산업연구센터 1415085846.0 2.01e+19 NFEC-2011-01-135978 2009.0 2008.0 N38 지식경제부 2.01E+13 지역기술혁신센터<RIC=TIC+RRC> 7001604 20312.0 농업·해양 생물자원의 보존 및 이용기술 51100.0 유용 동식물 자원의 보존 및 이용기술 D8 생명과학 nan 생물자원보존·생산·이용기술 nan nan
2152106282,한국생산기술연구원,EQU 3D프린팅 기술기반 제조혁신지원센터 구축 1415136857.0 2.02e+19 NFEC-2015-02-196338 2015.0 2014.0 P21 산업통상자원부 2.11E+22 산업기술개발기반구축 B090021 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EA99 기타 기계 nan nan nan nan
2152106282,서울대학교 산학협력단,EQU QoLT 산업기술기반 지원센터 구축사업 1415122384.0 2.01e+19 NFEC-2013-02-175215 2012.0 2012.0 N38 지식경제부 U10313 산업전문인력역량강화(R&D) ZD09084 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 SH99 기타 교육 nan nan nan nan
2152106282,성균관대학교(자연과학캠퍼스),EQU 기능성 분자메모리 연구단 1345202754.0 2.01e+19 NFEC-2014-09-191494 2013.0 2013.0 P12 미래창조과학부 R1A3A2 리더연구자지원 ZE01630 30111.0 나노전자 소자기술 nan nan ED04 반도체소자/시스템 NC02 유기화학 nan nan
2152106282,한국전자통신연구원,EQU 나노소자기반 회로 설계기술 개발 1440000945.0 2.01e+19 NFEC-2011-01-137834 2006.0 2005.0 20 정보통신부 2.40E+15 IT전략기술개발(기금) ZC89719 10000.0 IT분야 10000.0 <비전Ⅰ. 정보-지식-지능화 사회 구현> 분야 K 통신 nan nan nan nan
2152106282,한국해양과학기술원,EQU 시설사업비 1525004339.0 2.01e+19 NFEC-2014-05-187564 2014.0 2014.0 P27 해양수산부 27111015015211001110300A 한국해양과학기술원연구운영비지원 ACF0884 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ND99 기타 지구과학 nan nan nan nan
2152106282,(재)서울테크노파크,EQU 마이크로시스템패키징기술개발 1415116110.0 2.01e+19 NFEC-2009-10-072536 2008.0 2011.0 N38 지식경제부 W00209 제조기반산업원천기술개발사업(생산시스템) ZC81058 30418.0 기타 나노기반 공정기술 41500.0 초미세 장비 및 공정 기술 K04 반도체소자/시스템 nan nan nan nan
2152106282,광주과학기술원,EQU 과학기술응용연구단 운영 1711032960.0 2.02e+19 NFEC-2015-12-206496 2015.0 2015.0 P12 미래창조과학부 1.31E+22 광주과학기술원연구운영비지원 B550935 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 NC99 기타 화학 ED99 기타 전기/전자 EE99 기타 정보/통신
2152106282,(재)남해마늘연구소,EQU 남해마늘연구소 설립사업 1415119363.0 2.01e+19 NFEC-2013-02-175479 2012.0 2011.0 N38 지식경제부 201007442010304B 지역특화산업육성 ABW0693 20218.0 식품생명공학기술 50900.0 고기능성 식품의 생산·가공·보존기술 F17 식품과학 F18 식품영양과학 nan nan
2152106282,광주대학교,EQU 디자인개발기반구축사업(문화관광상품디자인혁신센터) 1410033313.0 2.01e+19 NFEC-2007-10-017282 2002.0 2002.0 38 산업자원부 2.30E+15 디자인기반구축 7002673 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 nan nan Z nan nan nan nan nan
2152106282,나눔정보통신(주),EQU 위치기반 재난 경보 모바일 서비스 개발 1425070402.0 2.01e+19 NFEC-2012-06-165394 2011.0 2011.0 N30 중소기업청 S2013 서비스연구개발사업 AAK1144 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L13 재난정보관리 nan nan nan nan
2152106282,선문대학교산학협력단,EQU EUV 마스크 actinic 검사장비 및 멀티 전자빔 웨이퍼 검사기술 개발 1415131573.0 2.01e+19 NFEC-2013-10-183607 2013.0 2013.0 P12 미래창조과학부 U60004 전자정보디바이스 산업원천기술개발사업 AAA7757 30115.0 기타 나노소자 및 시스템기술 10400.0 반도체·나노 신소자 기술 ED0209 측정/검사장비 nan nan nan nan
2152106282,고려대학교,EQU 뇌공학 융합 기술 연구 1345101504.0 2.01e+19 NFEC-2010-02-078950 2009.0 2009.0 N15 교육과학기술부 200807022400300A 세계수준의 연구중심대학육성(일반-이공계) 7001504 10314.0 신호처리기술(영상·음성처리·인식·합성) 12300.0 인공지능·지능로봇 기술 OA04 뇌공학 nan nan nan nan
2152106282,동서대학교,EQU 국제적 산학협력을 통한 영상산업도시 육성사업단 1345230914.0 2.02e+19 NFEC-2015-07-203694 2014.0 2014.0 P13 교육부 1.31E+22 지방대학특성화사업(0.5) 7003505 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 SC15 국제경영 nan nan nan nan
2152106282,경희대학교(국제캠퍼스),EQU 결정 기능화 공정기술 센터 1711065955.0 2.02e+19 NFEC-2019-02-254423 2019.0 2018.0 P71 과학기술정보통신부 R1A5A1 집단연구지원(R&D) ABS9776 30417.0 나노화학 공정기술 60101.0 기능성 유기소재 기술 EC0511 유/무기재료 및 촉매 EC0105 기초유기소재 공정기술 EC0106 기초무기소재 공정기술
2152106282,LG전자(주),EQU 글로벌 DTV SoC 1415102842.0 2.01e+19 NFEC-2011-02-140640 2010.0 2009.0 N38 지식경제부 U10004 산업융합기술산업원천기술개발(R&D) ZA79180 10112.0 집적회로기술 11000.0 디지털 방송기술 K04 반도체소자/시스템 nan nan nan nan
2152106282,경북대학교 산학협력단,EQU 3D융합 기술지원센터 구축 1415134127.0 2.01e+19 NFEC-2014-07-189766 2014.0 2013.0 P21 산업통상자원부 5.71E+22 초광역연계3D융합산업육성 7004910 10113.0 차세대디스플레이기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 ED10 디스플레이 nan nan nan nan
2152106282,서울대학교,EQU 조선해양공학에서 다중물리 문제의 강건설계 1345196354.0 2.01e+19 NFEC-2013-07-180655 2013.0 2012.0 N15 교육과학기술부 D10907022400300A 세계수준의연구중심대학육성_일반(0.5) 7006431 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 40300.0 해양구조물 및 장비기술 H10 조선/해양시스템 nan nan nan nan
2152106282,명화공업(주),"EQU 친환경, 연비향상을 위한 내연기관 및 그린카용 캔드타입 전동워터펌프 개발 1415114759.0 2.01e+19 NFEC-2013-02-175869 2011.0 2010.0 N38 지식경제부 200807435310304A 부품소재산업경쟁력향상 ZB39880 50218.0 기타 에너지기술 40100.0 차세대 자동차 (지능형· 하이브리드·연료전지 자동차) 기술 H09 자동차/철도차량 nan nan nan nan"
2152106282,(주)유양디앤유,EQU 고효율 SMPS를 기반으로 IT와 재생에너지 융복합형 유비쿼터스 인텔리전트 LED 조명 시스템 개발 1415117706.0 2.01e+19 NFEC-2013-01-174301 2012.0 2011.0 N38 지식경제부 W00185 World-class 300 및 산업핵심 ABU9958 10411.0 기타 정보기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 K01 광응용기기 L99 기타 정보/통신 M06 신재생에너지
2152106282,영산대학교,EQU 차세대 영상IT 전문인력양성사업 1345057184.0 2.01e+19 NFEC-2009-10-072753 2007.0 2007.0 15 교육인적자원부 2.01E+13 지방대학혁신역량강화(0.4) 7003577 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 11800.0 영화·영상·디지털 미디어 표준화기술 Z 기타 nan nan nan nan
2152106282,메가티엔에스(주),EQU LED LAMP BODY 표면처리 자동 시스템 개발 1425051677.0 2.01e+19 NFEC-2009-10-073083 2008.0 2008.0 N30 중소기업청 2.01E+15 생산환경혁신기술개발 ABW7813 50218.0 기타 에너지기술 41200.0 지능형 생산시스템 기술 F1 기계 nan 자동화 기술 nan nan
2152106282,국립수산과학원,EQU 외해가두리 양식 및 관리기술 연구 1545001570.0 2.01e+19 NFEC-2011-01-136456 2009.0 2009.0 N16 농림수산식품부 200807336330301A 첨단양식기술개발 ZC95521 20315.0 기타 농업·해양·환경 응용기술 51000.0 친환경 수산 증양식 개발·응용기술 F13 수산양식 nan nan nan nan
2152106282,(주)오토닉스양산공장,EQU 생체신호 감지기능 및 능동형 액추에이터 구동회로를 포함한 스마트 시트 개발 1415131314.0 2.02e+19 NFEC-2015-03-199789 2014.0 2013.0 P21 산업통상자원부 U10775 소재부품기술개발(R&D) ACH6099 10316.0 기타 정보처리시스템 및 S/W 기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 EA04 정밀생산기계 EE02 소프트웨어 EC07 섬유제조
2152106282,(주)레이믹스,EQU 복수 표준의 디지털 및 아날로그 방송 수신을 위한 하이브리드 TV용 500mW급 전력소모를 가지는 CMOS Front-end 튜너 SoC 개발 1415117524.0 2.01e+19 NFEC-2012-03-156117 2011.0 2011.0 N38 지식경제부 W00166 투자연계형 부품소재기술개발사업 ACD0370 10112.0 집적회로기술 11000.0 디지털 방송기술 K04 반도체소자/시스템 nan nan nan nan
2152106282,한국원자력의학원,EQU 동남권원자력의학원 운영 지원 1345106414.0 2.01e+19 NFEC-2012-01-152942 2011.0 2009.0 N15 교육과학기술부 200807020350401A 한국원자력의학원 연구 운영비 지원 B551913 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 G99 기타 보건의료 nan nan nan nan
2152106282,국립수산과학원 기반연구부 자원관리과,EQU 근해어업자원조사 1545002962.0 2.01e+19 NFEC-2012-03-160423 2011.0 2011.0 N16 농림수산식품부 A090 수산시험연구 ACD3722 20312.0 농업·해양 생물자원의 보존 및 이용기술 51100.0 유용 동식물 자원의 보존 및 이용기술 F1403 수산자원 생태 F1404 수산자원 평가/관리 F1405 수산자원 예측
2152106282,한국전자통신연구원,EQU (국문) 45nm급 혼성 SoC용 아날로그 회로기술 개발 1415099495.0 2.01e+19 NFEC-2011-01-137872 2010.0 2009.0 N38 지식경제부 200907431360301A 전자정보디바이스산업원천기술개발(반도체/디스플레이/LED ·광) ZC89719 10112.0 집적회로기술 10400.0 반도체·나노 신소자 기술 K04 반도체소자/시스템 nan nan nan nan
2152106282,메트로테크,EQU 450mm Dry Etching 장비용 Electro-Static Chucking 기술개발 1425048075.0 2.01e+19 NFEC-2009-11-077211 2010.0 2008.0 N30 중소기업청 2.01E+15 중소기업기술혁신개발 ABW7851 10115.0 기타 정보통신 부품기술 10400.0 반도체·나노 신소자 기술 G2 재료 nan 세라믹재료 nan nan
2152106282,(주)켄텍,EQU 황사먼지 자동계측기기 국산화개발 (베타레이 흡수법이용) 1365001206.0 2.01e+19 NFEC-2013-02-174907 2011.0 2011.0 N36 기상청 2.01E+15 기상산업 지원 및 활용 기술 개발 AAN7768 50111.0 대기오염물질 저감 및 제거기술 30100.0 대기오염물질 저감 및 제거기술 K0704 환경계측기 nan nan nan nan
2152106282,(주)아이닉스,EQU Full-HD 영상신호처리 SoC 및 카메라 모듈 개발 1425073341.0 2.01e+19 NFEC-2014-05-187460 2012.0 2012.0 N30 중소기업청 S2011 기술혁신개발사업 AAB5337 10314.0 신호처리기술(영상·음성처리·인식·합성) 10900.0 디지털 신호처리기술 K0406 SoC nan nan nan nan
2152106282,(재)강원테크노파크,EQU 강원테크노파크 2단계사업 1415096101.0 2.01e+19 NFEC-2010-12-117709 2009.0 2008.0 N38 지식경제부 200807433530301A 테크노파크조성 ZC81054 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 S0 기술혁신·과학기술정책 nan 달리 분류되지 않는 기술혁신·과학기술정책 nan nan
2152106282,한국에너지기술연구원,EQU 신뢰성 향상을 위한 기준 태양전지 성능평가 기반구축 1415094607.0 2.01e+19 NFEC-2010-01-078032 2009.0 2008.0 N38 지식경제부 2.01E+15 신재생에너지설비보급기반구축(전력기금) B551184 50218.0 기타 에너지기술 31800.0 태양에너지기술 O5 에너지·자원 nan 신·재생에너지 nan nan
2152106282,(재)대구디지털산업진흥원,EQU SW융합기술고도화 기반조성사업 1711002544.0 2.01e+19 NFEC-2014-02-185885 2014.0 2013.0 P12 미래창조과학부 583331332 신산업창출을위한SW융합기술고도화(R&D) ZC80960 10411.0 기타 정보기술 12600.0 가전기기 지능화 기술 EE0201 임베디드 S/W nan nan nan nan
2152106282,한국해양과학기술원,EQU 에너지 절감을 위한 선박 저항감소 및 추진성능 향상 핵심기술 개발 1415122899.0 2.01e+19 NFEC-2013-08-182241 2013.0 2012.0 N38 지식경제부 U10006 그린카등수송시스템산업원천기술개발 ACF0884 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 40200.0 고부가가치 선박기술 H1002 선형개발/성능해석기술 nan nan nan nan
2152106282,한국기계연구원,EQU 레이저가공기술산업화지원센터구축사업 1415139756.0 2.02e+19 NFEC-2016-01-207034 2015.0 2014.0 P21 산업통상자원부 2.11E+22 산업기술거점기관지원 B350011 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EA02 생산기반기술 nan nan nan nan
2152106282,한전원자력연료(주),EQU Zr 스크랩 재활용률 90% 이상을 위한 자원재생 및 합금화기술 개발 1415122636.0 2.01e+19 NFEC-2013-03-176902 2013.0 2012.0 N38 지식경제부 U10008 산업소재원천기술개발 ZC67567 50211.0 에너지소재 기술 30400.0 환경친화적인 소재·제품 및 공정기술 I0106 에너지소재기술 nan nan nan nan
2152106282,한국건설기술연구원,EQU 지하공간 환경개선 및 방재기술 연구사업 1500000904.0 2.01e+19 NFEC-2009-10-072721 2007.0 2006.0 17 건설교통부 2.90E+15 건설핵심기술연구개발사업 B090023 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 40700.0 첨단 SOC인프라 건설 기술 Q7 건설·교통 nan 신공간 기술 nan nan
2152106282,한국생산기술연구원,EQU 선박해양용 대형부품의 2m급 주형제작을 위한 3D프린팅 기술개발 1415168367.0 2.02e+19 NFEC-2020-06-263385 2020.0 2020.0 P21 산업통상자원부 B10055 전자시스템전문기술개발사업 B090021 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 50502.0 고효율·초정밀 생산시스템 기술 EA0499 달리 분류되지 않는 정밀생산기계 nan nan nan nan
2152106282,제주대학교,EQU 라돈 동위원소와 입자상 물질의 분석을 통한 대기오염물질의 장거리 이동 연구 1345061514.0 2.01e+19 NFEC-2009-01-069477 2007.0 2007.0 15 교육인적자원부 2.01E+13 기초연구과제지원 7000974 50116.0 기타 환경기반기술 30100.0 대기오염물질 저감 및 제거기술 N7 환경 nan 환경예측·감시·평가 기술 nan nan
2152106282,청주대학교,EQU 문화산업디자인혁신센터(2단계) 1410055099.0 2.01e+19 NFEC-2008-08-063840 2005.0 2006.0 38 산업자원부 2.30E+15 디자인기반구축 7002200 60214.0 기타 생활문화기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 S2 기술혁신·과학기술정책 nan 과학기술과산업·경제 nan nan
2152106282,전자부품연구원,EQU 부품소재신뢰성평가기반구축사업 1415118541.0 2.01e+19 NFEC-2012-08-169200 2010.0 2011.0 N38 지식경제부 200807435310304A 부품소재산업경쟁력향상 B551390 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 K05 전기전자부품 K04 반도체소자/시스템 K0599 달리 분류되지 않는 전기전자부품
2152106282,(주)와이제이씨,EQU 반도체SPINNER 장비용 고성능 HOT plate적용 고열전도 소재 개발 1425070542.0 2.01e+19 NFEC-2012-06-164910 2012.0 2011.0 N30 중소기업청 S2031 구매조건부신제품개발사업 ACA2577 10112.0 집적회로기술 41200.0 지능형 생산시스템 기술 K02 반도체장비 nan nan nan nan
2152106282,부산대학교,EQU 나노 광메카트로닉스 기반 인지공학 1345164981.0 2.01e+19 NFEC-2013-03-177102 2012.0 2011.0 N15 교육과학기술부 D21007022540300A 지방대학경쟁력기반확충(지방 세계수준 연구중심대학 육성_일반) 7000463 30418.0 기타 나노기반 공정기술 41500.0 초미세 장비 및 공정 기술 B05 광학 J02 나노화학공정기술 E07 융합바이오
2152106282,신성델타테크(주),EQU 지능형 홈의 효율적 자원관리를 위한 환경정보 센싱 및 최적화 관리기술 개발 1415092262.0 2.01e+19 NFEC-2012-07-166607 2007.0 2008.0 N38 지식경제부 2.01E+15 지역전략산업진흥 ZB82368 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 K6 통신 nan 정보통신단말 nan nan
2152106282,한국기계연구원,EQU 극한 환경 고신뢰성 열교환기술 개발 (3/3) 1711020760.0 2.01e+19 NFEC-2014-08-190935 2014.0 2014.0 P12 미래창조과학부 1.21E+22 한국기계연구원연구운영비지원 B350011 50218.0 기타 에너지기술 20503.0 극한공간개발 기술 EA07 에너지/환경기계시스템 nan nan nan nan
2152106282,한국전자통신연구원,EQU IT SoC 산업기반조성 1415086603.0 201000000000.0 NFEC-2005-03-020299 2005.0 2008.0 N38 지식경제부 200802032360307A 선도기술시험지원 ZC89719 10112.0 집적회로기술 10400.0 반도체·나노 신소자 기술 I4 전기·전자 nan 반도체 nan nan
2152106282,국립산림과학원,EQU 대형 목조건축물 구조요소 개발 1405002117.0 2.01e+19 NFEC-2014-05-187299 2013.0 2013.0 P47 산림청 4.71E+22 산림과학연구 ZD06865 20315.0 기타 농업·해양·환경 응용기술 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 LB1202 목재 물리/목구조/목재역학 nan nan nan nan
2152106282,한국생명공학연구원,EQU 질환모델 동물연구 기반 구축 1355051994.0 2.01e+19 NFEC-2008-01-054800 2007.0 2007.0 21 과학기술부 2.01E+13 한국생명공학연구원 B551703 20111.0 유전체기반 기술 20200.0 Target 인식·타당성 검증기술 D2 생명과학 nan 유전공학 nan nan
2152106282,전자부품연구원,EQU 전 세계 라디오 수신기술 및 스마트 기기 연동을 위한 스마트 플랫폼 개발 1415115639.0 2.01e+19 NFEC-2012-03-155995 2011.0 2011.0 N38 지식경제부 W00201 정보통신미디어산업원천기술개발 B551390 10411.0 기타 정보기술 11000.0 디지털 방송기술 L07 디지털방송 nan nan nan nan
2152106282,한국에너지기술연구원,EQU 청정발전 연계 분리막을 이용한 연소전 CO2 포집기술 개발 1711007711.0 2.01e+19 NFEC-2013-09-182662 2013.0 2013.0 P12 미래창조과학부 5.71E+22 한국에너지기술연구원연구운영비지원(제주신재생에너지연구기지구축포함) B551184 50111.0 대기오염물질 저감 및 제거기술 30100.0 대기오염물질 저감 및 제거기술 EF01 온실가스 처리 nan nan nan nan
2152106282,국립산림과학원,EQU 국산재의 산업적 이용촉진을 위한 고도기술 1400000158.0 2.01e+19 NFEC-2007-12-050325 2005.0 2004.0 25 산림청 4.60E+15 국립산림과학원 ZD06865 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L 농림·수산 nan nan nan nan
2152106282,(재)한국건설생활환경시험연구원,EQU 3D프린팅 장비·소재·출력물의 성능 및 품질 평가 체계 개발 1415146930.0 2.02e+19 NFEC-2017-07-239011 2017.0 2016.0 P21 산업통상자원부 U10055 전자시스템전문기술개발사업 ACC2575 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10103.0 서비스 로봇 기술 EA0499 달리 분류되지 않는 정밀생산기계 nan nan nan nan
2152106282,한국항공우주연구원,EQU 한국형발사체개발사업 1345161551.0 2.01e+19 NFEC-2012-03-161445 2012.0 2011.0 N15 교육과학기술부 200807020670401A 한국항공우주연구원연구운영비지원 ZD00244 40214.0 기타 발사체기술 50300.0 저궤도 위성 발사체 개발 기술 H1201 우주발사체/탑재체 시스템 H1202 액체 추진체 발사체 시스템 H1208 우주발사체 지상설비시스템
2152106282,전북대학교,EQU IT융합차세대농기계종합기술지원 1415120173.0 2.01e+19 NFEC-2013-02-175706 2012.0 2011.0 N38 지식경제부 W00171 IT융합차세대농기계종합기술지원 7000903 10411.0 기타 정보기술 41200.0 지능형 생산시스템 기술 F08 농업기계학 nan nan nan nan
